stocks,timestamp,open,high,low,close,volume
SUNPHARMA,2015-09-11,860.1500,866.0000,815.0000,846.0500,13026168
SUNPHARMA,2015-09-04,882.4000,917.0000,852.6500,857.7000,28087049
SUNPHARMA,2015-08-28,909.0000,940.0000,850.0000,886.4500,25021776
SUNPHARMA,2015-08-21,909.0000,966.0000,885.7500,937.9000,21977636
SUNPHARMA,2015-08-14,854.8000,914.7000,831.0000,897.7000,16810591
SUNPHARMA,2015-08-07,822.0000,857.4000,820.0000,851.9500,13180927
SUNPHARMA,2015-07-31,833.7000,839.8000,810.0500,822.4000,16229133
SUNPHARMA,2015-07-24,952.8500,953.7000,795.2500,836.2000,51637658
SUNPHARMA,2015-07-17,909.9000,957.0000,905.5500,947.6500,11402332
SUNPHARMA,2015-07-10,862.0500,907.8000,861.5000,901.5500,12033223
SUNPHARMA,2015-07-03,852.0000,886.4000,836.3000,871.0000,11379305
SUNPHARMA,2015-06-26,850.9000,880.7500,850.1500,867.2000,18830449
SUNPHARMA,2015-06-19,816.4000,862.8000,810.1500,845.9500,16127608
SUNPHARMA,2015-06-12,850.0000,854.0000,807.2500,813.5500,17099485
SUNPHARMA,2015-06-05,915.5500,917.8000,818.6000,847.9000,39279571
SUNPHARMA,2015-05-29,1003.0000,1010.0000,946.5500,966.1000,22157592
SUNPHARMA,2015-05-22,947.4000,1008.9000,943.3000,1003.7500,15811234
SUNPHARMA,2015-05-15,950.5000,968.4500,926.2500,946.3500,17287038
SUNPHARMA,2015-05-08,949.0000,960.0000,920.0500,940.2500,25951469
SUNPHARMA,2015-04-30,951.5000,957.3000,912.2500,938.8500,36792469
SUNPHARMA,2015-04-24,1048.0000,1066.9000,930.0000,947.4000,299424234
SUNPHARMA,2015-04-17,1120.1000,1161.4000,1028.7500,1037.7500,11614371
SUNPHARMA,2015-04-10,1102.7000,1200.8000,1090.0000,1119.7500,17540503
SUNPHARMA,2015-04-01,1021.1500,1094.0000,1009.0000,1081.1500,7657066
SUNPHARMA,2015-03-27,1036.9000,1067.8000,1002.1000,1011.2000,13763293
SUNPHARMA,2015-03-20,1014.1000,1075.0000,1010.1500,1026.6500,9786320
SUNPHARMA,2015-03-13,1024.3500,1055.5000,1006.5500,1011.6000,10584845
SUNPHARMA,2015-03-05,914.0000,1045.9500,0.0000,1038.7500,25585938
SUNPHARMA,2015-02-20,918.0000,930.9000,907.3000,913.2000,6516011
SUNPHARMA,2015-02-13,926.8000,952.0000,911.0000,940.5500,6737190
SUNPHARMA,2015-02-06,925.0000,965.9500,919.0500,926.8500,11765487
SUNPHARMA,2015-01-30,939.9000,939.9500,891.0000,917.7500,8743334
SUNPHARMA,2015-01-23,855.0000,938.7000,853.1000,926.8000,13427872
SUNPHARMA,2015-01-16,832.4500,854.4000,817.0000,849.7500,7252452
SUNPHARMA,2015-01-09,826.1000,836.0000,800.0000,830.0500,6943104
SUNPHARMA,2015-01-02,810.0000,830.5000,810.0000,826.2500,4535669
SUNPHARMA,2014-12-26,809.0000,822.3500,800.0000,811.1500,7478622
SUNPHARMA,2014-12-19,839.0000,851.9500,798.3500,807.8500,10297049
SUNPHARMA,2014-12-12,821.0000,854.4500,820.0500,843.3500,12539763
SUNPHARMA,2014-12-05,853.9000,856.5000,819.1500,821.5500,8899908
SUNPHARMA,2014-11-28,840.0000,853.7000,832.3000,839.7000,12440928
SUNPHARMA,2014-11-21,885.0500,896.9000,839.0000,841.0000,13779460
SUNPHARMA,2014-11-14,897.0000,932.5000,880.1500,886.7500,14610300
SUNPHARMA,2014-11-07,848.0000,896.5000,836.1000,894.3000,7225701
SUNPHARMA,2014-10-31,805.4000,849.9500,790.0000,845.4000,12812592
SUNPHARMA,2014-10-22,802.0000,815.0000,792.1000,806.2500,4074016
SUNPHARMA,2014-10-17,813.6000,827.6500,791.9500,798.3500,6182289
SUNPHARMA,2014-10-10,857.1500,868.8000,794.2500,821.3500,9125031
SUNPHARMA,2014-10-01,808.0000,865.4000,808.0000,860.8000,10552460
SUNPHARMA,2014-09-26,800.0000,821.4500,748.0000,806.6000,21400536
SUNPHARMA,2014-09-19,804.0000,824.7500,786.8000,807.1500,16185159
SUNPHARMA,2014-09-12,858.1000,872.3000,788.1000,806.1000,15226536
SUNPHARMA,2014-09-05,861.0000,878.4000,839.0000,857.8500,8152608
SUNPHARMA,2014-08-28,860.2500,875.4500,849.2000,855.2500,7190680
SUNPHARMA,2014-08-22,811.0000,867.4000,803.0000,856.6500,9064643
SUNPHARMA,2014-08-14,764.0000,816.6000,758.5500,814.8500,8002954
SUNPHARMA,2014-08-08,770.0000,779.9000,743.3000,760.4000,6535544
SUNPHARMA,2014-08-01,783.0000,800.0000,765.1000,768.8000,9325949
SUNPHARMA,2014-07-25,750.8000,785.0000,741.1000,782.2000,6316328
SUNPHARMA,2014-07-18,746.5000,753.0000,724.0000,742.2500,7779519
SUNPHARMA,2014-07-11,716.1000,753.6000,707.1000,744.0500,14279875
SUNPHARMA,2014-07-04,668.0000,720.0000,664.2500,709.8000,12022625
SUNPHARMA,2014-06-27,632.9500,674.9500,625.0000,660.8500,10126600
SUNPHARMA,2014-06-20,625.0000,654.3500,625.0000,631.3000,10109878
SUNPHARMA,2014-06-13,600.0000,638.5000,593.4500,629.7000,14596140
SUNPHARMA,2014-06-06,614.0000,614.0000,593.0000,599.6500,10404179
SUNPHARMA,2014-05-30,604.0000,616.0500,581.8500,610.6500,20918358
SUNPHARMA,2014-05-23,613.0000,622.5500,572.0000,584.3000,14730778
SUNPHARMA,2014-05-16,624.0000,634.5500,603.4500,613.5000,11317216
SUNPHARMA,2014-05-09,622.3000,637.5000,618.6000,624.1000,7724819
SUNPHARMA,2014-05-02,621.1000,643.9500,621.1000,629.9000,8913536
SUNPHARMA,2014-04-25,628.7000,635.0000,616.5000,622.0000,7204489
SUNPHARMA,2014-04-17,632.0000,633.9000,612.1000,625.0500,6569748
SUNPHARMA,2014-04-11,580.0000,643.0000,573.7500,628.1500,34189474
SUNPHARMA,2014-04-04,568.0000,584.6000,566.0000,571.8000,12300307
SUNPHARMA,2014-03-28,585.0000,595.9000,0.0000,563.2000,22466829
SUNPHARMA,2014-03-14,608.0000,611.4000,552.5500,582.0500,23987742
SUNPHARMA,2014-03-07,649.0000,653.3500,608.3500,612.3000,8302004
SUNPHARMA,2014-02-28,612.0000,647.9000,612.0000,644.7000,7274998
SUNPHARMA,2014-02-21,610.0000,628.8000,601.1000,615.1500,6760976
SUNPHARMA,2014-02-14,605.5000,626.5000,604.0000,609.0500,11933626
SUNPHARMA,2014-02-07,588.2000,603.8000,581.5000,601.6500,10789550
SUNPHARMA,2014-01-31,597.9500,613.8000,580.0500,588.7000,10367613
SUNPHARMA,2014-01-24,595.0000,614.7000,576.6500,603.6000,10299535
SUNPHARMA,2014-01-17,610.0000,615.2500,590.0000,594.0000,7961381
SUNPHARMA,2014-01-10,583.0000,617.7000,579.4500,609.4000,11662986
SUNPHARMA,2014-01-03,576.0000,585.0000,565.6000,579.7000,5215215
SUNPHARMA,2013-12-27,575.9000,584.8000,565.2500,575.9500,6191547
SUNPHARMA,2013-12-20,570.1500,587.3500,553.5500,578.9000,9247815
SUNPHARMA,2013-12-13,597.0000,597.0000,568.5500,571.1500,9174847
SUNPHARMA,2013-12-06,572.0000,601.9000,572.0000,581.3000,10315687
SUNPHARMA,2013-11-29,580.0000,591.2000,562.6000,572.0000,8159716
SUNPHARMA,2013-11-22,608.4000,615.4500,568.3000,574.9500,7881532
SUNPHARMA,2013-11-14,599.9000,623.4000,592.2500,598.7500,8187846
SUNPHARMA,2013-11-08,605.9000,612.7500,585.1000,601.4500,6459062
SUNPHARMA,2013-11-01,612.0000,621.8500,598.2500,604.6000,6997956
SUNPHARMA,2013-10-25,635.0000,645.0000,602.6000,610.8500,8964992
SUNPHARMA,2013-10-18,628.4000,634.1000,615.4500,632.1500,5495803
SUNPHARMA,2013-10-11,600.0000,651.9000,596.9000,625.9500,10290376
SUNPHARMA,2013-10-04,592.0000,610.0000,584.1000,600.4500,7558757
SUNPHARMA,2013-09-27,566.0000,597.5000,544.2000,589.8500,11351308
SUNPHARMA,2013-09-20,576.3000,584.6500,535.5500,566.1000,10335433
SUNPHARMA,2013-09-13,535.0000,570.9000,528.2000,563.7500,6953816
SUNPHARMA,2013-09-06,523.7000,534.8000,500.0000,528.5500,7235615
SUNPHARMA,2013-08-30,514.0000,541.0000,476.0000,521.2000,13370028
SUNPHARMA,2013-08-23,547.0000,547.0000,475.3500,507.3500,13477362
SUNPHARMA,2013-08-16,521.0000,559.0000,521.0000,542.4500,9511872
SUNPHARMA,2013-08-08,563.9000,563.9000,495.0000,505.7000,6707321
SUNPHARMA,2013-08-02,565.0000,581.1000,550.4500,555.2000,8252044
SUNPHARMA,2013-07-26,540.0750,565.5000,534.0000,558.6500,11338342
SUNPHARMA,2013-07-19,550.0250,566.2500,536.8500,540.0750,10189832
SUNPHARMA,2013-07-12,518.0000,557.5000,513.5000,554.3500,7803906
SUNPHARMA,2013-07-05,505.7750,558.3000,495.9750,517.8750,7586262
SUNPHARMA,2013-06-28,474.0000,508.0500,467.9500,505.7750,13640440
SUNPHARMA,2013-06-21,477.5000,492.9500,471.5000,474.2500,10571424
SUNPHARMA,2013-06-14,509.0000,509.9000,457.8500,476.7750,15586578
SUNPHARMA,2013-06-07,517.0000,523.4250,494.2500,506.2250,11401006
SUNPHARMA,2013-05-31,485.0000,542.4000,480.9750,522.0500,21610662
SUNPHARMA,2013-05-24,487.3500,508.2500,479.3500,484.4250,10605340
SUNPHARMA,2013-05-17,479.8500,490.8750,469.0000,483.0750,9395918
SUNPHARMA,2013-05-10,496.1500,499.4250,464.0750,467.5250,8230028
SUNPHARMA,2013-05-03,482.0000,494.7000,467.9000,492.3500,7687330
SUNPHARMA,2013-04-26,461.0000,492.8500,457.9500,478.0500,10574342
SUNPHARMA,2013-04-18,436.5000,462.4500,433.0000,458.1250,6661604
SUNPHARMA,2013-04-12,429.7500,441.0000,423.1500,434.8750,7957926
SUNPHARMA,2013-04-05,408.0250,438.5500,405.0000,429.6750,8411048
SUNPHARMA,2013-03-28,413.5750,414.9000,407.1500,409.4750,5614192
SUNPHARMA,2013-03-22,414.7500,424.4000,409.7500,410.2500,10262870
SUNPHARMA,2013-03-15,410.0000,421.7250,408.2500,416.8000,11901496
SUNPHARMA,2013-03-08,399.0000,411.4500,395.9000,408.9750,7837810
SUNPHARMA,2013-03-01,406.0000,413.0000,392.8250,399.6750,10193748
SUNPHARMA,2013-02-22,393.5000,406.9750,388.3000,405.7750,8749894
SUNPHARMA,2013-02-15,375.6500,394.1500,373.0000,393.1000,10436048
SUNPHARMA,2013-02-08,359.0250,380.0000,357.5000,373.0500,13047802
SUNPHARMA,2013-02-01,365.0000,365.1750,351.6250,359.9500,4149254
SUNPHARMA,2013-01-25,356.2500,366.4250,347.0000,364.3500,10295426
SUNPHARMA,2013-01-18,370.2250,370.2250,353.0000,356.0250,7376742
SUNPHARMA,2013-01-11,370.4000,383.3250,367.5500,369.6250,8558026
SUNPHARMA,2013-01-04,369.8000,374.9000,363.2250,367.5750,4098272
SUNPHARMA,2012-12-28,366.4500,381.5500,362.7000,369.7500,4676574
SUNPHARMA,2012-12-21,357.0500,387.9500,357.0500,364.7250,10148412
SUNPHARMA,2012-12-14,350.0000,368.4750,347.5000,359.4750,9234420
SUNPHARMA,2012-12-07,353.7750,355.8250,346.4500,349.9500,6538892
SUNPHARMA,2012-11-30,354.6250,357.4750,346.4500,354.9250,5271004
SUNPHARMA,2012-11-23,338.0000,354.0000,336.0000,352.6500,6974228
SUNPHARMA,2012-11-16,343.0000,345.2500,328.0000,339.5000,3492714
SUNPHARMA,2012-11-12,350.8750,357.0000,0.0000,345.9750,8645974
SUNPHARMA,2012-11-02,342.0000,353.8000,338.5000,348.4750,5594598
SUNPHARMA,2012-10-25,347.4500,351.8250,340.2500,347.4500,3661482
SUNPHARMA,2012-10-19,359.3500,361.5000,342.0500,347.4000,8853518
SUNPHARMA,2012-10-12,344.5000,364.4500,342.9250,356.6250,13609254
SUNPHARMA,2012-10-05,350.0000,352.5000,325.0000,341.2750,9678022
SUNPHARMA,2012-09-28,334.0000,349.9000,333.0000,347.7750,11394986
SUNPHARMA,2012-09-21,340.6250,342.3000,330.6250,334.7500,11558544
SUNPHARMA,2012-09-14,335.0500,347.7500,0.0000,339.0750,15202042
SUNPHARMA,2012-08-31,333.7500,343.5000,330.2500,334.2000,8364190
SUNPHARMA,2012-08-24,331.0000,338.2500,327.7750,332.8000,6947210
SUNPHARMA,2012-08-17,340.0000,344.5250,329.0500,330.5250,7972052
SUNPHARMA,2012-08-10,331.5000,344.9500,331.2500,337.7250,8900646
SUNPHARMA,2012-08-03,318.0250,331.7500,312.5500,329.9750,6949030
SUNPHARMA,2012-07-27,311.0000,317.3500,302.8750,316.2250,8040296
SUNPHARMA,2012-07-20,307.5000,318.5000,307.5000,312.4750,6823818
SUNPHARMA,2012-07-13,315.0250,317.2500,307.0000,308.1750,7562068
SUNPHARMA,2012-07-06,318.0000,320.0000,311.5000,316.9500,5190692
SUNPHARMA,2012-06-29,305.0000,322.4000,303.0000,317.9000,7149662
SUNPHARMA,2012-06-22,298.1250,309.5250,293.4250,304.2500,5487758
SUNPHARMA,2012-06-15,292.5000,298.2500,287.5750,297.1000,5303244
SUNPHARMA,2012-06-08,284.3500,293.6000,276.5000,291.8250,5206280
SUNPHARMA,2012-06-01,285.5250,290.9750,280.6750,284.5250,10095118
SUNPHARMA,2012-05-25,288.5250,298.5000,279.6250,284.7750,7345524
SUNPHARMA,2012-05-18,284.1750,299.2500,281.0000,290.8750,6618010
SUNPHARMA,2012-05-11,298.2500,305.3750,283.2000,285.5500,5616526
SUNPHARMA,2012-05-04,297.8000,304.4750,294.5000,300.6500,5103724
SUNPHARMA,2012-04-27,296.1750,302.4750,292.5500,299.3750,6213008
SUNPHARMA,2012-04-20,294.4250,303.5000,286.8750,294.4000,5078612
SUNPHARMA,2012-04-13,280.0000,296.0000,277.2500,292.7000,5876998
SUNPHARMA,2012-04-04,282.5500,288.5750,280.1000,282.0500,2696716
SUNPHARMA,2012-03-30,292.0000,293.0000,279.1250,284.9750,9693498
SUNPHARMA,2012-03-23,271.5000,292.4500,271.2750,290.2000,13142348
SUNPHARMA,2012-03-16,288.8750,297.0000,267.9500,272.8750,13500990
SUNPHARMA,2012-03-09,275.0000,288.0000,0.0000,285.0750,12088112
SUNPHARMA,2012-02-24,272.4500,278.5750,268.3250,273.9000,7713786
SUNPHARMA,2012-02-17,273.5000,282.4750,267.5000,271.0500,11865580
SUNPHARMA,2012-02-10,280.5000,282.5000,266.3750,270.7250,10418806
SUNPHARMA,2012-02-03,262.2500,279.0000,262.2500,278.1500,11544960
SUNPHARMA,2012-01-27,265.0000,267.4500,255.6000,264.4000,5119116
SUNPHARMA,2012-01-20,257.0000,267.9000,250.0000,264.0750,7160294
SUNPHARMA,2012-01-13,250.0000,262.8750,0.0000,256.8000,17867272
SUNPHARMA,2011-12-30,244.5000,254.8500,244.5000,248.8250,5233674
SUNPHARMA,2011-12-23,256.1750,257.7000,246.1500,249.3750,9460724
SUNPHARMA,2011-12-16,258.0250,264.5000,250.5000,257.0500,8926946
SUNPHARMA,2011-12-09,267.2750,269.9750,252.5000,256.4500,7304878
SUNPHARMA,2011-12-02,247.7500,269.0000,245.0000,266.5750,8298128
SUNPHARMA,2011-11-25,247.5750,253.8750,243.0500,245.9500,9062770
SUNPHARMA,2011-11-18,255.6000,262.4750,243.1250,249.3000,8365446
SUNPHARMA,2011-11-11,255.5000,257.4750,244.1500,252.1500,4677144
SUNPHARMA,2011-11-04,254.5000,257.9500,249.1250,256.5750,8043806
SUNPHARMA,2011-10-28,256.0000,257.5000,251.5500,254.7500,2587778
SUNPHARMA,2011-10-25,247.5000,251.9500,239.1000,250.0500,3802554
SUNPHARMA,2011-10-21,239.7500,248.5000,232.3750,243.7250,6955164
SUNPHARMA,2011-10-14,232.7750,243.4750,231.0000,239.9500,8689268
SUNPHARMA,2011-10-07,227.6250,238.8750,224.2500,234.8000,8409624
SUNPHARMA,2011-09-30,236.3750,237.6000,227.6250,231.2500,15282028
SUNPHARMA,2011-09-23,248.5000,248.5000,228.1250,234.6500,11310262
SUNPHARMA,2011-09-16,240.0000,248.3500,235.6000,242.9750,11788522
SUNPHARMA,2011-09-09,251.0000,254.5500,238.5500,241.3750,11816016
SUNPHARMA,2011-09-02,251.3500,255.4000,249.2750,252.9750,4598464
SUNPHARMA,2011-08-30,232.5000,248.0000,230.5000,245.8000,3818274
SUNPHARMA,2011-08-26,232.5000,240.2500,225.6750,232.6750,8712640
SUNPHARMA,2011-08-19,238.7500,245.5000,231.6500,233.4500,4390578
SUNPHARMA,2011-08-12,245.0000,251.9000,237.0000,238.0250,12883574
SUNPHARMA,2011-08-05,259.2500,265.7500,242.5500,249.5000,11257200
SUNPHARMA,2011-07-29,254.1250,270.0000,254.0000,259.1000,10666490
SUNPHARMA,2011-07-22,251.6500,258.0000,248.5000,256.1250,3968870
SUNPHARMA,2011-07-15,249.6750,259.4500,247.5250,253.4000,4512542
SUNPHARMA,2011-07-08,251.9750,256.2500,246.5250,251.4000,6840286
SUNPHARMA,2011-07-01,241.6250,253.1250,241.6250,249.0000,9340716
SUNPHARMA,2011-06-24,242.0500,251.7500,235.9250,245.0000,11660990
SUNPHARMA,2011-06-17,233.7500,249.6000,233.1500,238.8750,6813044
SUNPHARMA,2011-06-10,234.8500,246.2500,234.0500,236.0000,7095540
SUNPHARMA,2011-06-03,224.4500,242.5500,224.0000,233.8250,11210634
SUNPHARMA,2011-05-27,217.6250,224.8000,211.3250,222.4750,10179754
SUNPHARMA,2011-05-20,214.2500,224.9000,212.2250,219.6250,9491708
SUNPHARMA,2011-05-13,220.7000,221.8750,211.0000,213.6500,10317004
SUNPHARMA,2011-05-06,233.7000,238.9500,216.2500,220.5250,10871188
SUNPHARMA,2011-04-29,223.9750,234.7500,218.9750,232.8750,6912504
SUNPHARMA,2011-04-21,220.0000,224.5000,213.7000,223.1500,4048462
SUNPHARMA,2011-04-15,226.2500,227.4500,219.2500,219.8750,5989562
SUNPHARMA,2011-04-08,223.0000,227.9500,219.1000,220.8250,6440596
SUNPHARMA,2011-04-01,227.5750,230.0500,218.1250,222.6500,15052748
SUNPHARMA,2011-03-25,217.6250,234.8500,217.4250,229.0000,7398514
SUNPHARMA,2011-03-18,208.5000,221.9500,206.2750,217.3500,7256896
SUNPHARMA,2011-03-11,214.9500,214.9500,205.0750,210.2750,8784878
SUNPHARMA,2011-03-04,209.9000,225.0000,208.0250,216.1750,9520350
SUNPHARMA,2011-02-25,211.0500,216.2000,201.7750,208.7750,11812598
SUNPHARMA,2011-02-18,208.7500,218.2500,205.3250,213.0500,11457650
SUNPHARMA,2011-02-11,208.0000,212.3750,196.5750,209.1250,14173250
SUNPHARMA,2011-02-04,214.0250,225.7500,205.5000,208.2750,11182490
SUNPHARMA,2011-01-28,244.5000,245.9000,217.7750,224.4000,8334978
SUNPHARMA,2011-01-21,237.5000,248.1750,231.5750,242.6750,9377506
SUNPHARMA,2011-01-14,247.2000,249.5000,230.7000,237.4000,7816038
SUNPHARMA,2011-01-07,247.5000,255.8750,241.0750,246.6750,8493664
SUNPHARMA,2010-12-31,237.0000,244.8000,235.3250,242.4750,9206590
SUNPHARMA,2010-12-24,226.7000,238.0000,211.5000,236.6500,12724160
SUNPHARMA,2010-12-16,226.7750,229.4500,220.6250,225.0000,4569762
SUNPHARMA,2010-12-10,227.0000,233.8750,218.1750,224.5000,7946058
SUNPHARMA,2010-12-03,226.9750,229.3000,221.0250,222.4500,6662954
SUNPHARMA,2010-11-26,223.5000,237.3750,214.8750,223.1250,6965436
SUNPHARMA,2010-11-19,229.0000,235.4100,220.2000,221.4850,6704900
SUNPHARMA,2010-11-12,230.5000,238.3950,227.5800,232.1600,5423950
SUNPHARMA,2010-11-04,216.9500,227.6700,214.9000,224.1750,6249420
SUNPHARMA,2010-10-29,215.4000,215.7000,207.5400,211.0050,7745650
SUNPHARMA,2010-10-22,209.9000,214.5000,201.5050,213.9800,6801010
SUNPHARMA,2010-10-15,207.6000,212.4750,203.3000,203.9550,8271770
SUNPHARMA,2010-10-08,206.4000,208.4400,202.1600,206.4400,7156670
SUNPHARMA,2010-10-01,194.7250,204.9000,193.4000,203.0350,12029090
SUNPHARMA,2010-09-24,189.9000,198.3750,185.2000,192.1200,17943510
SUNPHARMA,2010-09-17,175.9950,189.1000,174.0000,187.4100,13119610
SUNPHARMA,2010-09-09,172.9000,184.8000,171.6500,174.5550,15268110
SUNPHARMA,2010-09-03,177.5000,178.5000,171.5000,172.5050,6982810
SUNPHARMA,2010-08-27,180.0000,185.7000,175.1700,177.3250,5072180
SUNPHARMA,2010-08-20,175.5100,181.2950,170.0050,179.2400,8351710
SUNPHARMA,2010-08-13,178.5000,178.8000,172.7000,175.0900,3064840
SUNPHARMA,2010-08-06,177.0000,179.7900,175.3500,177.4850,4575370
SUNPHARMA,2010-07-30,175.7000,184.0000,174.0000,176.8600,12096670
SUNPHARMA,2010-07-23,173.3000,176.3900,169.7300,174.0500,11312890
SUNPHARMA,2010-07-16,174.6000,178.0000,172.7550,174.0250,9413630
SUNPHARMA,2010-07-09,174.2000,180.8600,173.5000,174.2450,6224150
SUNPHARMA,2010-07-02,177.5550,181.2500,174.2000,175.5800,5751360
SUNPHARMA,2010-06-25,171.7000,182.5000,171.7000,179.0650,7736930
SUNPHARMA,2010-06-18,168.5000,172.1850,166.8050,171.3350,6033120
SUNPHARMA,2010-06-11,168.2000,172.4150,166.2900,168.2450,6100620
SUNPHARMA,2010-06-04,162.0000,172.5600,160.9050,170.4800,9732640
SUNPHARMA,2010-05-28,155.1500,165.0000,152.0000,163.1650,22810510
SUNPHARMA,2010-05-21,158.1900,159.5000,152.0000,154.5950,7969610
SUNPHARMA,2010-05-14,155.8000,159.9900,153.3600,159.1950,7361710
SUNPHARMA,2010-05-07,157.4000,159.5000,151.6000,153.2100,12322130
SUNPHARMA,2010-04-30,169.0000,169.0000,151.1000,157.1200,27711150
SUNPHARMA,2010-04-23,178.9000,181.4700,167.7000,168.4150,13975020
SUNPHARMA,2010-04-16,178.4850,181.9750,177.0000,180.8700,5012590
SUNPHARMA,2010-04-09,181.0000,185.3000,176.5000,176.9500,6573470
SUNPHARMA,2010-04-01,176.4500,181.2000,174.2500,180.4050,7037900
SUNPHARMA,2010-03-26,168.2000,178.5000,167.6100,176.9700,6950840
SUNPHARMA,2010-03-19,165.0000,172.2900,161.3000,169.8100,7703750
SUNPHARMA,2010-03-12,162.0000,171.0000,161.1000,165.5550,9172090
SUNPHARMA,2010-03-05,154.7000,161.8200,153.0050,161.2700,6953080
SUNPHARMA,2010-02-26,156.2000,157.9000,150.5000,153.9700,7167310
SUNPHARMA,2010-02-19,151.8850,157.0000,150.6000,154.9850,5630090
SUNPHARMA,2010-02-11,144.6250,155.1000,0.0000,152.0350,21548630
SUNPHARMA,2010-01-29,144.4500,152.5000,140.0000,147.3050,11677640
SUNPHARMA,2010-01-22,152.5000,154.7850,140.0000,143.2000,8851290
SUNPHARMA,2010-01-15,158.5700,159.4400,152.0000,152.5100,6187790
SUNPHARMA,2010-01-08,153.8000,160.5000,150.1100,157.4950,8166830
SUNPHARMA,2009-12-31,157.4950,158.4000,150.1750,150.8800,3182960
SUNPHARMA,2009-12-24,150.9000,157.6350,147.5100,156.7000,4690660
SUNPHARMA,2009-12-18,144.2000,152.2500,144.2000,150.4750,7496120
SUNPHARMA,2009-12-11,148.5100,149.7900,143.0050,144.2250,8539560
SUNPHARMA,2009-12-04,148.0000,160.0000,144.1050,148.2700,14890120
SUNPHARMA,2009-11-27,144.8000,149.8000,142.0000,145.9800,9880120
SUNPHARMA,2009-11-20,146.2000,149.9100,139.5000,143.6800,9823440
SUNPHARMA,2009-11-13,141.0000,151.8650,139.0100,145.3600,9289700
SUNPHARMA,2009-11-06,137.5000,142.3450,134.6000,140.2900,11369330
SUNPHARMA,2009-10-30,135.1150,142.9900,130.9000,137.8650,19294240
SUNPHARMA,2009-10-23,136.0400,137.4300,131.0000,135.0550,11912000
SUNPHARMA,2009-10-16,137.0000,142.7750,135.0000,135.5250,6866670
SUNPHARMA,2009-10-09,140.1000,144.8000,134.0000,136.5400,12829700
SUNPHARMA,2009-10-01,131.0000,143.4000,131.0000,140.4350,22262630
SUNPHARMA,2009-09-25,119.6600,131.9900,118.4900,130.8300,11700390
SUNPHARMA,2009-09-18,120.7000,124.8800,118.7000,119.6600,10665510
SUNPHARMA,2009-09-11,122.2000,123.9950,119.0050,120.7650,5413560
SUNPHARMA,2009-09-04,120.9950,121.7700,115.0000,120.9600,12241320
SUNPHARMA,2009-08-28,120.0000,122.4000,117.6000,120.0200,11158520
SUNPHARMA,2009-08-21,122.0000,122.0000,114.8250,118.8050,16133400
SUNPHARMA,2009-08-14,120.5000,126.0000,116.0050,122.3250,10295670
SUNPHARMA,2009-08-07,119.8750,122.9100,115.1000,120.1450,13458110
SUNPHARMA,2009-07-31,121.0000,127.0000,111.7050,117.4750,34796440
SUNPHARMA,2009-07-24,125.0000,130.5000,115.6000,124.6550,13554380
SUNPHARMA,2009-07-17,111.5100,126.6000,111.5100,124.4100,13523430
SUNPHARMA,2009-07-10,115.9000,118.4000,110.2600,111.5100,12529730
SUNPHARMA,2009-07-03,113.3000,117.4500,108.2100,115.1650,33654000
SUNPHARMA,2009-06-26,132.2000,136.9950,105.0000,114.1150,43554080
SUNPHARMA,2009-06-19,131.8000,135.0000,125.2250,131.2400,9875770
SUNPHARMA,2009-06-12,134.6000,139.3000,129.0100,132.1600,11188750
SUNPHARMA,2009-06-05,123.0050,135.5000,120.7000,134.6100,29562080
SUNPHARMA,2009-05-29,129.0000,137.3800,119.0000,121.3750,31805160
SUNPHARMA,2009-05-22,147.0000,159.9000,123.5000,129.0600,18498420
SUNPHARMA,2009-05-15,131.8600,139.8000,125.2500,130.2450,10104030
SUNPHARMA,2009-05-08,129.0000,132.6000,125.8550,129.1250,17130460
SUNPHARMA,2009-04-30,119.0000,128.9000,117.0000,126.8000,15425690
SUNPHARMA,2009-04-24,121.2000,123.5000,114.8000,119.6300,12456330
SUNPHARMA,2009-04-17,113.3000,125.0000,112.5150,120.6450,15307950
SUNPHARMA,2009-04-09,107.7000,113.2000,105.1650,112.7550,10068350
SUNPHARMA,2009-04-02,109.0000,112.4000,105.5000,106.6800,14782120
SUNPHARMA,2009-03-27,104.4000,110.8000,103.1000,108.0500,13221030
SUNPHARMA,2009-03-20,103.4000,104.1000,98.7100,103.6400,13788640
SUNPHARMA,2009-03-13,99.2000,105.4900,98.5000,101.7750,5783720
SUNPHARMA,2009-03-09,102.0000,102.1700,97.4050,97.8150,2246570
SUNPHARMA,2009-03-06,102.2000,102.8600,95.4000,102.0900,19585840
SUNPHARMA,2009-02-27,103.2000,103.2000,99.0500,101.7500,10820770
SUNPHARMA,2009-02-20,106.4000,107.8300,101.5000,102.2350,14281380
SUNPHARMA,2009-02-13,104.9900,112.5000,103.0100,106.6900,16012560
SUNPHARMA,2009-02-06,108.3000,108.3000,103.2200,105.6450,26636410
SUNPHARMA,2009-01-30,106.5000,117.9950,104.1000,107.4450,15161620
SUNPHARMA,2009-01-23,112.0000,113.8950,105.7000,107.1650,9504320
SUNPHARMA,2009-01-16,109.5050,114.8850,108.5000,111.9900,14226410
SUNPHARMA,2009-01-09,105.8800,111.4700,103.0250,109.9450,15603670
SUNPHARMA,2009-01-02,105.0000,108.2750,104.4000,104.8750,13139330
SUNPHARMA,2008-12-26,109.3000,109.3000,102.1050,105.6800,9198010
