stock,timestamp,open,high,low,close,volume
TATASTEEL,2007-07-31,444.7270,545.2240,439.9610,488.5370,59317208
TATASTEEL,2007-06-29,472.7970,481.5810,429.2820,444.7270,44758959
TATASTEEL,2007-05-31,413.1630,498.4410,402.1810,470.5990,87306000
TATASTEEL,2007-04-30,328.2970,436.2050,313.5920,409.0360,140813088
TATASTEEL,2007-03-30,331.8000,346.6480,297.1450,334.7390,74386521
TATASTEEL,2007-02-28,349.8140,359.5670,317.3150,329.4170,104171139
TATASTEEL,2007-01-31,358.0760,401.2540,335.0760,346.0920,80610198
TATASTEEL,2006-12-29,395.8220,422.7720,335.7420,359.0020,79385507
TATASTEEL,2006-11-30,417.2980,431.1940,386.1790,394.0540,70132385
TATASTEEL,2006-10-31,453.4270,462.1010,410.3500,413.0450,75440009
TATASTEEL,2006-09-29,414.8550,452.5430,407.9920,451.1110,67045144
TATASTEEL,2006-08-31,415.4450,457.1330,410.1390,417.9290,76876301
TATASTEEL,2006-07-31,452.2480,476.7550,341.0810,417.8870,114598683
TATASTEEL,2006-06-30,446.3530,459.8280,316.3630,449.4270,143755216
TATASTEEL,2006-05-31,546.6560,572.6790,362.1350,435.5730,149668502
TATASTEEL,2006-04-28,455.6170,627.4200,447.2370,534.0650,94253257
TATASTEEL,2006-03-31,363.2300,456.8800,358.0930,451.8270,93142472
TATASTEEL,2006-02-28,341.9230,368.7460,319.2690,362.9770,77726440
TATASTEEL,2006-01-31,321.6690,343.1860,289.3710,340.6180,79761402
TATASTEEL,2005-12-30,300.5720,323.9850,291.2660,319.9840,92478536
TATASTEEL,2005-11-30,287.5190,315.8160,0.0000,294.5090,98680484
TATASTEEL,2005-10-31,356.2400,367.2730,277.0760,285.8340,101093984
TATASTEEL,2005-09-30,330.7220,383.7370,294.6770,356.6610,83430196
TATASTEEL,2005-08-31,309.4570,351.1030,303.1830,328.9110,114676991
TATASTEEL,2005-07-29,288.0240,337.7120,0.0000,309.6260,95034028
TATASTEEL,2005-06-30,306.5520,313.7940,277.9180,286.1290,114322323
TATASTEEL,2005-05-31,290.5500,310.7630,285.5820,305.9620,106673520
TATASTEEL,2005-04-29,339.6070,347.3550,285.7920,287.1400,115539286
TATASTEEL,2005-03-31,354.5560,376.1580,329.3750,337.7540,131434393
TATASTEEL,2005-02-28,328.4480,358.6820,320.2370,355.6080,132914336
TATASTEEL,2005-01-31,332.6590,336.8700,277.0760,325.4590,126225679
TATASTEEL,2004-12-31,272.4440,334.2590,264.5690,324.3220,125737183
TATASTEEL,2004-11-30,245.1570,275.1390,0.0000,272.4440,95138354
TATASTEEL,2004-10-29,243.8100,257.1160,0.0000,242.3780,148274756
TATASTEEL,2004-09-30,213.4910,250.9680,207.8070,243.5150,185323137
TATASTEEL,2004-08-31,219.9760,231.4300,203.2590,212.1020,273178255
TATASTEEL,2004-07-30,169.5580,222.5310,157.3460,220.0600,439161097
TATASTEEL,2004-06-30,168.4350,181.7410,150.5250,168.9680,328174930
TATASTEEL,2004-05-31,199.8760,206.9500,130.2560,166.3300,380094464
TATASTEEL,2004-04-30,215.0350,238.6160,0.0000,200.9710,248875993
TATASTEEL,2004-03-31,244.0620,253.7190,0.0000,215.4000,348530645
TATASTEEL,2004-02-27,0.0000,256.7230,0.0000,239.9360,364609765
TATASTEEL,2004-01-30,250.0140,275.1950,0.0000,228.0610,315743368
TATASTEEL,2003-12-31,204.3680,263.7690,0.0000,248.8910,258553356
TATASTEEL,2003-11-28,203.2450,215.5410,0.0000,202.6270,303254611
TATASTEEL,2003-10-31,153.1640,204.0590,0.0000,200.9150,539401323
TATASTEEL,2003-09-30,142.0470,168.4350,136.4600,152.3490,431982013
TATASTEEL,2003-08-29,117.7080,149.2330,0.0000,142.2430,397017175
TATASTEEL,2003-07-31,96.0080,119.9820,94.1271,116.8100,332042789
TATASTEEL,2003-06-30,88.9898,96.4010,82.7577,95.0816,173371239
TATASTEEL,2003-05-30,0.0000,94.3236,0.0000,88.7091,98344113
TATASTEEL,2003-04-30,75.2343,81.9717,0.0000,74.1956,78497454
TATASTEEL,2003-03-31,85.0597,85.3404,0.0000,75.0659,116476987
TATASTEEL,2003-02-28,85.6211,89.7759,0.0000,84.4421,114306378
TATASTEEL,2003-01-31,85.3123,98.2538,81.2699,85.3685,123450343
TATASTEEL,2002-12-31,78.6311,85.3404,0.0000,85.0878,92424305
TATASTEEL,2002-11-29,70.9954,80.0347,0.0000,78.3223,70570370
TATASTEEL,2002-10-31,65.4089,71.0796,0.0000,70.3497,30444828
TATASTEEL,2002-09-30,70.3497,71.0234,0.0000,65.2686,28994224
TATASTEEL,2002-08-30,70.9954,71.4445,0.0000,69.3671,70257372
TATASTEEL,2002-07-31,79.5855,82.4489,65.9985,70.0690,99888543
TATASTEEL,2002-06-28,62.6297,87.4739,62.6297,79.0522,84976823
TATASTEEL,2002-05-31,0.0000,69.2829,0.0000,61.5069,29209067
TATASTEEL,2002-04-30,55.2467,63.9492,54.7975,62.5455,23293584
TATASTEEL,2002-03-29,59.4576,63.3316,0.0000,0.0000,23170130
TATASTEEL,2002-02-28,57.2118,65.0159,54.7695,59.3172,41501397
TATASTEEL,2002-01-31,48.8461,64.0053,48.0040,56.2573,32304132
TATASTEEL,2001-12-31,50.6709,55.2467,0.0000,48.9023,23028726
TATASTEEL,2001-11-30,42.3895,55.3028,0.0000,0.0000,29599548
TATASTEEL,2001-10-31,39.3015,46.0389,0.0000,42.2772,22799174
TATASTEEL,2001-09-28,44.9721,48.5374,37.0557,38.9085,28539509
TATASTEEL,2001-08-31,52.7763,53.4781,0.0000,44.9721,18603638
TATASTEEL,2001-07-31,65.9142,71.3042,50.1375,52.7482,53880650
TATASTEEL,2001-06-29,80.0066,81.2699,63.3596,64.7071,58180303
TATASTEEL,2001-05-31,0.0000,82.7577,0.0000,79.2767,79568412
TATASTEEL,2001-04-30,68.0197,83.8245,0.0000,75.4308,48868874
TATASTEEL,2001-03-30,85.4246,95.1377,0.0000,68.6934,78818720
TATASTEEL,2001-02-28,76.4134,92.3866,74.6729,86.7440,187824236
TATASTEEL,2001-01-31,73.3815,78.9399,0.0000,77.1152,115666566
TATASTEEL,2000-12-29,68.6373,74.6167,0.0000,73.0446,96371076
TATASTEEL,2000-11-30,55.1625,70.1251,54.3203,69.1145,100207918
TATASTEEL,2000-10-31,0.0000,58.8961,0.0000,54.2361,39470690
TATASTEEL,2000-09-29,0.0000,64.8194,0.0000,52.9447,27268333
TATASTEEL,2000-08-31,66.4757,67.8793,0.0000,61.1981,47999761
TATASTEEL,2000-07-31,67.3179,81.8033,61.7595,66.2230,103475579
TATASTEEL,2000-06-30,69.6198,79.4452,66.1950,66.5038,74148220
TATASTEEL,2000-05-31,0.0000,70.1251,0.0000,68.6092,63398917
TATASTEEL,2000-04-28,65.5493,70.6304,0.0000,60.6927,74593738
TATASTEEL,2000-03-31,69.0583,71.2199,0.0000,64.6510,67391494
TATASTEEL,2000-02-29,78.0977,84.3579,67.5424,67.6828,50388683
TATASTEEL,timestamp,open,high,low,close,volume
HCLTECH,2018-08-31,968.0000,1055.0000,953.0000,1046.4500,39741962
HCLTECH,2018-07-31,927.0000,1019.8000,917.1500,965.1000,56364454
HCLTECH,2018-06-29,910.0000,957.3500,880.0500,926.2500,40135922
HCLTECH,2018-05-31,1050.0000,1051.9500,887.0000,910.3500,49936794
HCLTECH,2018-04-30,966.3000,1108.0000,943.5500,1052.7500,42130117
HCLTECH,2018-03-28,943.8000,981.6000,903.5500,968.6000,36419810
HCLTECH,2018-02-28,982.1000,1014.9500,900.1000,940.3000,35534907
HCLTECH,2018-01-31,889.0000,1040.7000,875.9500,986.5500,40265455
HCLTECH,2017-12-29,847.0000,901.7500,824.8500,890.5000,29938519
HCLTECH,2017-11-30,860.0000,888.4500,834.4000,848.0000,32495313
HCLTECH,2017-10-31,878.4500,943.8000,832.0000,855.8000,33735880
HCLTECH,2017-09-29,863.6000,898.5000,846.2000,874.8000,27901303
HCLTECH,2017-08-31,889.0000,898.0000,840.2000,865.3000,21226106
HCLTECH,2017-07-31,852.0000,928.0000,828.8000,892.9000,27249087
HCLTECH,2017-06-30,863.0000,909.6000,830.3000,850.9000,33341104
HCLTECH,2017-05-31,816.1500,872.2500,808.1500,864.2500,40427651
HCLTECH,2017-04-28,874.1000,878.2500,796.2000,814.1000,20081997
HCLTECH,2017-03-31,843.0000,890.1500,835.1500,874.7500,31155464
HCLTECH,2017-02-28,805.0000,865.0000,778.6500,840.1000,29829564
HCLTECH,2017-01-31,823.0000,869.7500,787.1000,811.1500,37917312
HCLTECH,2016-12-30,803.9000,840.0000,771.1000,827.9500,25794921
HCLTECH,2016-11-30,771.8000,827.5000,736.0000,803.8000,38568420
HCLTECH,2016-10-28,805.0000,848.7000,760.0000,763.1500,32026783
HCLTECH,2016-09-30,781.3000,807.0000,750.5000,799.9000,35104253
HCLTECH,2016-08-31,753.0000,858.5000,751.1000,778.5500,49448706
HCLTECH,2016-07-29,735.0000,758.9500,710.2500,752.9500,33267266
HCLTECH,2016-06-30,744.0000,781.4500,708.0000,730.4500,52289366
HCLTECH,2016-05-31,750.0000,763.7000,706.4000,739.8000,69143643
HCLTECH,2016-04-29,820.0000,862.5000,747.2000,750.3000,42430771
HCLTECH,2016-03-31,813.9000,866.3500,799.9000,814.1000,46121920
HCLTECH,2016-02-29,865.8000,889.9000,784.9500,813.2500,24143057
HCLTECH,2016-01-29,855.1000,870.0000,798.0500,865.7500,33254753
HCLTECH,2015-12-31,870.9500,885.7000,826.0000,855.1000,22813291
HCLTECH,2015-11-30,875.0000,889.5000,823.2000,870.9500,23508319
HCLTECH,2015-10-30,890.0000,914.8000,811.1000,871.7000,72212136
HCLTECH,2015-09-30,967.0000,989.7000,906.4500,982.1500,25529656
HCLTECH,2015-08-31,952.4500,997.7000,884.0000,971.0500,35601741
HCLTECH,2015-07-31,917.2500,1006.0000,912.2500,998.2500,27261548
HCLTECH,2015-06-30,992.8000,998.5000,882.7500,919.7500,31771739
HCLTECH,2015-05-29,880.5500,1044.9500,865.8000,1010.7500,35138115
HCLTECH,2015-04-30,947.0000,978.5000,835.1000,880.5500,50204860
HCLTECH,2015-03-31,1020.4500,1058.4500,954.9000,980.4000,68470522
HCLTECH,2015-02-28,900.0000,1027.5000,0.0000,0.0000,44975442
HCLTECH,2015-01-30,799.5000,910.0000,746.3500,895.8750,47574776
HCLTECH,2014-12-31,832.5000,844.9000,707.5000,798.4500,38500986
HCLTECH,2014-11-28,807.5000,848.5000,776.0000,831.1750,29418972
HCLTECH,2014-10-31,860.0000,888.1250,740.0000,804.2000,48189016
HCLTECH,2014-09-30,829.5000,867.5000,797.4500,857.3750,33311766
HCLTECH,2014-08-28,772.6250,832.8750,751.1000,815.3750,34253564
HCLTECH,2014-07-31,747.5000,812.5000,720.0000,777.5500,45727524
HCLTECH,2014-06-30,710.0250,754.0000,650.8000,750.0750,46802210
HCLTECH,2014-05-30,701.5000,727.5000,628.0000,709.2750,45898440
HCLTECH,2014-04-30,705.0000,731.9000,667.5000,701.4500,45350842
HCLTECH,2014-03-31,788.0000,788.0000,0.0000,695.3500,63157712
HCLTECH,2014-02-28,727.0000,795.0000,682.0000,787.7750,49177106
HCLTECH,2014-01-31,634.4000,734.9500,620.0750,731.1000,53859652
HCLTECH,2013-12-31,541.2000,635.0000,541.2000,631.2750,54842322
HCLTECH,2013-11-29,548.3750,568.9500,521.5000,543.0000,35743852
HCLTECH,2013-10-31,542.7500,589.2250,521.1750,547.6750,66324958
HCLTECH,2013-09-30,515.0000,552.0000,492.1250,543.6000,55153284
HCLTECH,2013-08-30,475.5000,522.4500,435.8500,520.2250,56235522
HCLTECH,2013-07-31,389.9500,474.9500,377.9000,468.7750,55220548
HCLTECH,2013-06-28,375.8500,400.0000,360.5000,388.0000,42645226
HCLTECH,2013-05-31,360.7250,391.8000,358.3250,372.4250,60411450
HCLTECH,2013-04-30,397.5250,405.0000,336.4750,360.7000,79864250
HCLTECH,2013-03-28,361.0500,402.7500,355.8000,397.5000,68653450
HCLTECH,2013-02-28,344.9750,368.3000,326.0000,361.7000,65102494
HCLTECH,2013-01-31,312.4500,360.6500,309.9250,344.0000,75340698
HCLTECH,2012-12-31,327.4500,328.0000,304.0250,309.3500,30551680
HCLTECH,2012-11-30,306.0000,330.4750,0.0000,328.2500,54454830
HCLTECH,2012-10-31,287.0000,309.7750,267.1500,304.0000,63151982
HCLTECH,2012-09-28,270.8000,297.9000,0.0000,288.7250,49763644
HCLTECH,2012-08-31,259.3500,281.0000,258.5500,272.2000,37211344
HCLTECH,2012-07-31,239.0000,260.3750,235.7250,259.2750,53941468
HCLTECH,2012-06-29,252.5000,253.7750,226.6250,238.2250,53561266
HCLTECH,2012-05-31,256.5000,262.2250,236.5250,252.0250,32257190
HCLTECH,2012-04-30,241.9500,259.7500,235.5000,256.0250,45111236
HCLTECH,2012-03-30,240.5000,259.6000,0.0000,241.6250,45520230
HCLTECH,2012-02-29,219.9000,251.4500,215.7750,242.4750,34544368
HCLTECH,2012-01-31,194.5000,219.7500,0.0000,218.8250,51131590
HCLTECH,2011-12-30,197.0000,213.7000,190.2000,193.9750,51133306
HCLTECH,2011-11-30,218.5000,224.5000,186.3250,191.9000,47818870
HCLTECH,2011-10-31,202.5000,227.5000,193.2500,221.8750,49956272
HCLTECH,2011-09-30,204.5000,209.6500,186.0000,204.5750,54584390
HCLTECH,2011-08-30,243.5500,247.4250,180.0000,206.5250,55687438
HCLTECH,2011-07-29,247.8250,260.9250,239.5250,243.4000,26842374
HCLTECH,2011-06-30,255.7000,258.7500,219.9750,247.3750,26342512
HCLTECH,2011-05-31,261.5000,263.4500,240.7500,257.4000,29307602
HCLTECH,2011-04-29,238.2250,264.0000,230.0500,260.6000,42299802
HCLTECH,2011-03-31,222.5000,242.8000,218.3500,238.9750,35978262
HCLTECH,2011-02-28,247.2000,251.7250,212.7500,221.2250,46189936
HCLTECH,2011-01-31,230.0000,258.5750,225.6250,245.3750,48963058
HCLTECH,2010-12-31,203.5000,230.3750,203.3750,228.1250,34653060
HCLTECH,2010-11-30,202.5750,208.0000,183.8500,201.8750,29597366
HCLTECH,2010-10-29,211.2500,227.7500,199.5000,201.9000,33583704
HCLTECH,2010-09-30,192.0750,215.9750,188.4000,210.3750,36019942
HCLTECH,2010-08-31,198.2750,210.8250,189.2250,191.2750,39692536
HCLTECH,2010-07-30,182.0000,197.9250,175.5000,196.1000,43980926
HCLTECH,2010-06-30,191.5000,199.0000,176.5000,182.0750,46322652
HCLTECH,2010-05-31,195.0000,205.0000,174.5500,191.1750,36462236
HCLTECH,2010-04-30,180.0000,199.0000,170.0000,197.2250,59502944
HCLTECH,2010-03-31,183.5500,192.5000,175.6500,179.2000,25494612
HCLTECH,2010-02-26,172.0000,185.8750,158.7750,183.5500,25397150
HCLTECH,2010-01-29,187.1250,194.4500,159.4500,173.4000,30122116
HCLTECH,2009-12-31,169.9750,194.0000,161.6500,185.6500,51454864
HCLTECH,2009-11-30,151.2500,177.9750,137.5000,168.5500,43313342
HCLTECH,2009-10-30,171.0000,172.9000,145.0250,153.1250,53802660
HCLTECH,2009-09-30,149.5000,176.1000,145.0000,170.4000,57932636
HCLTECH,2009-08-31,121.0000,159.9500,119.5500,150.0000,68515942
HCLTECH,2009-07-31,93.0000,128.5000,81.1250,120.5000,58419538
HCLTECH,2009-06-30,86.0000,106.4750,82.5250,92.9750,60734414
HCLTECH,2009-05-29,65.2750,95.4000,65.2750,83.4500,67128730
HCLTECH,2009-04-30,50.2750,71.7500,49.7500,65.0500,81327550
HCLTECH,2009-03-31,49.0000,52.9750,43.3250,51.0250,46661568
HCLTECH,2009-02-27,55.5750,64.7000,48.4000,50.1000,39325952
HCLTECH,2009-01-30,62.0000,68.0000,50.8500,58.0500,48192782
HCLTECH,2008-12-31,70.0000,72.2000,51.0000,57.6500,85004648
HCLTECH,2008-11-28,88.8500,92.3500,60.8250,68.7500,25817798
HCLTECH,2008-10-31,98.2500,106.4500,57.5000,86.4500,42831446
HCLTECH,2008-09-30,116.9500,131.5000,92.5000,97.2250,31960106
HCLTECH,2008-08-29,98.4250,124.8500,96.5750,116.5750,23920142
HCLTECH,2008-07-31,124.8500,131.9250,95.0250,100.1750,37031960
HCLTECH,2008-06-30,158.5500,159.5000,120.3500,126.2750,43352968
HCLTECH,2008-05-30,144.5000,162.1500,140.5500,157.3000,34024340
HCLTECH,2008-04-30,129.9250,147.8750,113.8000,144.2250,53367042
HCLTECH,2008-03-31,137.5000,146.0000,115.5000,126.6250,31191422
HCLTECH,2008-02-29,120.0000,150.0000,120.0000,138.8250,23353694
HCLTECH,2008-01-31,166.0000,167.2250,92.5250,120.8250,47150650
HCLTECH,2007-12-31,162.2000,167.7500,130.5750,164.8250,24552024
HCLTECH,2007-11-30,157.5250,165.5000,143.0000,161.1250,63111512
HCLTECH,2007-10-31,150.7500,166.0000,122.1500,157.5250,51035524
HCLTECH,2007-09-28,153.0000,159.0000,135.1750,150.2750,37307542
HCLTECH,2007-08-31,153.0000,166.9500,132.5750,152.4000,33215886
HCLTECH,2007-07-31,172.5000,174.0000,152.2500,156.7250,28074628
HCLTECH,2007-06-29,172.4750,182.7250,161.5000,171.9750,29573634
HCLTECH,2007-05-31,167.6250,178.1000,156.0500,172.1250,44301566
HCLTECH,2007-04-30,142.7500,171.0000,127.3500,167.1250,51710022
HCLTECH,2007-03-30,150.2500,163.7500,132.4500,145.7000,78618630
HCLTECH,2007-02-28,163.5750,178.7000,144.5150,150.2150,43707696
HCLTECH,2007-01-31,161.2500,167.6250,144.5000,162.1250,39364296
HCLTECH,2006-12-29,159.2000,181.2500,142.0250,160.3750,54518592
HCLTECH,2006-11-30,155.7500,163.7500,129.3500,157.6250,28029192
HCLTECH,2006-10-31,138.0000,160.5000,136.5000,155.5900,41359140
HCLTECH,2006-09-29,145.3150,160.2750,115.2400,137.5500,28919372
HCLTECH,2006-08-31,129.5000,151.0750,126.5000,145.4000,26639960
HCLTECH,2006-07-31,126.2900,154.2500,119.5000,129.9650,45825268
HCLTECH,2006-06-30,127.0000,128.7500,89.5750,126.1650,41172096
HCLTECH,2006-05-31,143.7650,151.2500,108.9150,126.0500,45543516
HCLTECH,2006-04-28,164.7500,170.0000,137.5000,144.0500,52913876
HCLTECH,2006-03-31,151.2650,177.0000,146.9400,163.5500,28019096
HCLTECH,2006-02-28,156.5000,162.3500,146.7500,152.4900,24475656
HCLTECH,2006-01-31,135.0000,157.4750,133.5000,156.6000,43712848
HCLTECH,2005-12-30,128.7500,138.5000,125.2500,134.7750,63220196
HCLTECH,2005-11-30,105.5250,129.4750,103.7750,127.1500,48778484
HCLTECH,2005-10-31,113.7500,125.0000,100.5650,104.8000,61098848
HCLTECH,2005-09-30,114.6250,120.9750,103.0000,113.8150,26569368
HCLTECH,2005-08-31,100.0000,124.4150,88.2500,114.1250,34172836
HCLTECH,2005-07-29,98.5000,103.3750,91.2750,100.9000,21156068
HCLTECH,2005-06-30,92.5000,100.4750,89.3750,97.3750,27548512
HCLTECH,2005-05-31,85.0000,95.0250,82.7750,92.0750,21356068
HCLTECH,2005-04-29,92.7500,101.7500,82.6250,83.7150,49478756
HCLTECH,2005-03-31,84.9250,94.3000,81.5000,93.1250,48921020
HCLTECH,2005-02-28,82.6750,90.2500,80.9400,84.6650,32799572
HCLTECH,2005-01-31,86.7500,88.0000,73.6250,82.6650,41010344
HCLTECH,2004-12-31,93.7250,94.4750,83.2750,85.9900,48479728
HCLTECH,2004-11-30,91.2500,94.7250,87.7500,93.3000,48129908
HCLTECH,2004-10-29,89.1900,101.7500,84.0750,91.0400,45283652
HCLTECH,2004-09-30,80.7000,90.2500,79.3900,89.0500,51117940
HCLTECH,2004-08-31,79.8750,83.1000,75.0750,79.6250,47622852
HCLTECH,2004-07-30,74.7500,80.0000,67.7500,79.0000,71701088
HCLTECH,2004-06-30,75.8250,78.8400,71.0000,74.6250,70690036
HCLTECH,2004-05-31,68.2750,87.2500,61.3650,74.7000,72560984
HCLTECH,2004-04-30,62.0000,76.3750,61.6000,68.7900,49290516
HCLTECH,2004-03-31,72.4500,74.6000,58.3900,61.9250,87210320
HCLTECH,2004-02-27,77.5000,80.0150,64.2500,72.2750,88737316
HCLTECH,2004-01-30,77.0000,86.2500,69.5000,75.8750,111431624
HCLTECH,2003-12-31,68.5000,77.5000,65.1750,76.3650,125345344
HCLTECH,2003-11-28,54.9500,69.9400,54.9500,67.3400,158159464
HCLTECH,2003-10-31,42.7875,54.7000,39.9625,54.2375,156693104
HCLTECH,2003-09-30,46.8500,57.1750,38.0000,43.1375,238323812
HCLTECH,2003-08-29,41.2625,49.2250,39.3250,46.2625,99079244
HCLTECH,2003-07-31,38.7500,44.1000,36.0000,40.8500,94210872
HCLTECH,2003-06-30,31.4750,39.0750,31.0625,38.6125,106523808
HCLTECH,2003-05-30,39.9625,39.9625,29.4000,30.8625,137234456
HCLTECH,2003-04-30,37.5500,44.2500,31.8000,33.7375,169157004
HCLTECH,2003-03-31,44.5750,44.9250,36.1125,37.7625,59647012
HCLTECH,2003-02-28,40.7750,44.3000,38.2125,43.9000,56457772
HCLTECH,2003-01-31,46.9750,48.2500,36.8375,40.5250,94219292
HCLTECH,2002-12-31,48.2625,49.6000,0.0000,46.7125,123898180
HCLTECH,2002-11-29,41.0375,47.4750,0.0000,0.0000,173578052
HCLTECH,2002-10-31,51.2750,55.3500,0.0000,40.8375,334227644
HCLTECH,2002-09-30,51.5125,56.4750,0.0000,52.5875,151079740
HCLTECH,timestamp,open,high,low,close,volume
COALINDIA,2018-08-31,262.0000,299.7500,261.6000,285.9500,95510513
COALINDIA,2018-07-31,263.1500,279.7000,258.6000,261.1000,63154956
COALINDIA,2018-06-29,293.0000,299.7000,257.4000,264.3500,67145834
COALINDIA,2018-05-31,283.1000,303.4500,257.3000,296.2500,86123108
COALINDIA,2018-04-30,283.3500,294.9500,273.2000,285.0000,41695795
COALINDIA,2018-03-28,310.8000,314.1500,265.0000,283.3000,78650416
COALINDIA,2018-02-28,300.1000,316.9500,280.1000,309.1500,97545573
COALINDIA,2018-01-31,263.0000,311.0000,262.6000,299.5500,132164474
COALINDIA,2017-12-29,275.2000,276.3500,261.0000,262.9500,66908686
COALINDIA,2017-11-30,286.5000,292.3500,266.1500,275.8000,89508121
COALINDIA,2017-10-31,273.0000,295.0000,268.7000,286.4500,108938944
COALINDIA,2017-09-29,238.0500,272.4000,238.0500,270.8500,118409095
COALINDIA,2017-08-31,249.9000,253.5000,233.7000,237.4000,109557645
COALINDIA,2017-07-31,245.3500,265.2500,242.6000,249.1000,61551658
COALINDIA,2017-06-30,263.0000,270.2500,243.1000,244.2500,49019083
COALINDIA,2017-05-31,278.7000,284.4500,259.5000,262.5500,63213938
COALINDIA,2017-04-28,292.6500,296.8000,273.1000,276.6500,81419596
COALINDIA,2017-03-31,323.0000,327.9000,288.0500,292.6500,136332443
COALINDIA,2017-02-28,310.0000,332.3000,306.3000,321.9000,71343299
COALINDIA,2017-01-31,300.0500,320.4000,297.0000,309.2000,73805728
COALINDIA,2016-12-30,309.2000,313.6500,282.5000,300.0000,70395794
COALINDIA,2016-11-30,326.5000,337.3000,289.3000,308.6000,65936283
COALINDIA,2016-10-28,323.1000,329.0000,309.6500,324.8000,56463619
COALINDIA,2016-09-30,334.1000,339.0000,316.9000,322.3000,65389798
COALINDIA,2016-08-31,329.3000,349.9500,320.6500,333.5000,76746003
COALINDIA,2016-07-29,313.0000,335.8000,309.5500,328.0000,56494805
COALINDIA,2016-06-30,292.0500,318.9000,289.0500,313.0000,68416364
COALINDIA,2016-05-31,288.7000,295.9500,272.4000,291.4000,89915445
COALINDIA,2016-04-29,292.0000,293.7500,271.6500,288.0500,94419433
COALINDIA,2016-03-31,311.7000,333.0000,291.0000,291.9500,113340317
COALINDIA,2016-02-29,321.7000,337.2000,292.7000,311.0000,90392112
COALINDIA,2016-01-29,330.0000,337.1000,286.5000,319.9500,68823449
COALINDIA,2015-12-31,331.1000,346.5500,305.0000,329.8000,58326699
COALINDIA,2015-11-30,320.0000,345.0000,316.5500,330.5500,62405515
COALINDIA,2015-10-30,329.5500,348.9000,318.7500,319.9000,67284854
COALINDIA,2015-09-30,362.0000,365.5000,300.8000,327.6000,95458034
COALINDIA,2015-08-31,441.0000,447.1000,332.4500,366.3500,129161396
COALINDIA,2015-07-31,422.5500,442.8000,413.7000,439.0500,99185359
COALINDIA,2015-06-30,392.0000,422.6000,381.4000,421.2500,98696644
COALINDIA,2015-05-29,366.0000,393.7500,352.1500,391.0500,56984361
COALINDIA,2015-04-30,362.9000,395.7000,356.4000,362.7500,55586302
COALINDIA,2015-03-31,394.8000,398.2000,346.4000,362.9000,69941201
COALINDIA,2015-02-28,354.2500,398.0000,0.0000,0.0000,188223071
